draft_year,draft_round,selection,team,firstname,lastname,ilkid,draft_from,leag
1982,5,2,SDC,Gary,Carter,N/A,Tennessee,N
1982,5,3,UTA,Mike,McKay,N/A,Connecticut,N
1982,5,4,DAL,Ken,Arnold,N/A,Iowa,N
1982,5,5,KCK,Ken,Simpson,N/A,Grambling,N
1982,5,6,NYK,Aaron,Howard,N/A,Villanova,N
1982,5,7,Chi,Rubin,Jackson,N/A,Oklahoma City,N
1982,5,8,Ind,Rich,DiBenedetto,N/A,Wisconsin-Eau Claire,N
1982,5,9,Det,John,Ebeling,N/A,Florida Southern,N
1982,5,10,Atl,Mark,Hall,N/A,Minnesota,N
1982,5,11,POR,Cherokee,Rhone,N/A,Centenary,N
1982,5,12,WA1,Clarence,Dickerson,N/A,Hawaii,N
1982,5,13,NJN,Chris,Giles,N/A,Alabama-Birmingham,N
1982,5,14,GSW,Albert,Irving,N/A,Alcorn State,N
1982,5,15,HOU,Jeff,Schneider,N/A,Virginia Tech,N
1982,5,16,PHO,Marvin,McCrary,N/A,Missouri,N
1982,5,17,Den,Bill,Duffy,N/A,Santa Clara,N
1982,5,18,SAS,Clarence,Swannegan,N/A,Texas Tech,N
1982,5,19,Sea,Rod,Camp,N/A,Southern Illinois,N
1982,5,20,WA1,Jerry,Davis,N/A,Detroit,N
1982,5,21,LAL,Howard,McNeill,N/A,Seton Hall,N
1982,5,22,PHI,Donald,Mason,N/A,Fresno State,N
1982,5,23,Bos,William,Brown,N/A,St. Peter's,N
1982,6,1,CLE,Vince,Reynolds,N/A,South Florida,N
1982,6,2,SDC,Eric,Marbury,N/A,Georgia,N
1982,6,3,UTA,Alvin,Jackson,N/A,Southern,N
1982,6,4,DAL,Wayne,Waggoner,N/A,NW Louisiana,N
1982,6,5,KCK,Poncho,Wright,N/A,Louisville,N
1982,6,6,NYK,Mike,Kanieski,N/A,Dayton,N
1982,6,7,Chi,BB,Fontenet,N/A,Nevada-Reno,N
1982,6,8,Ind,Jeff,Clark,N/A,St. Joseph's,N
1982,6,9,Det,Gary,Holmes,N/A,Minnesota,N
1982,6,10,POR,Leo,Cunningham,N/A,Utah State,N
1982,6,11,Atl,Jay,Bruchak,N/A,Mt. St. Mary's,N
1982,6,12,WA1,Byron,Williams,N/A,Idaho State,N
1982,6,13,NJN,Mel,Daniel,N/A,Furman,N
1982,6,14,GSW,David,Vann,N/A,St. Mary's (CA),N
1982,6,15,PHO,Jake,Bethany,N/A,Hardin-Simmons,N
1982,6,16,Den,Chris,Brust,N/A,North Carolina,N
1982,6,17,HOU,Don,Wilson,N/A,NE Louisiana,N
1982,6,18,SAS,Jaime,Pena,N/A,New Mexico State,N
1982,6,19,Sea,Bobby,Potts,N/A,North Carolina-Charlotte,N
1982,6,20,Mil,Tony,Carr,N/A,Wisconsin-Eau Claire,N
1982,6,21,LAL,Lynden,Rose,N/A,Houston,N
1982,6,22,PHI,Kevin,Boyle,N/A,Iowa,N
1982,6,23,Bos,John,Schweitz,N/A,Richmond,N
1982,7,1,CLE,Randy,Reed,N/A,Kansas State,N
1982,7,2,SDC,Ed,Hughes,HugheEd01,Colorado State,N
1982,7,3,UTA,Thad,Gardner,N/A,Michigan,N
1982,7,4,DAL,Bob,Grady,N/A,Northwestern,N
1982,7,5,KCK,Perry,Range,N/A,Illinois,N
1982,7,6,NYK,Phil,Seymore,N/A,Canisius,N
1982,7,7,Chi,Chuck,Verderber,N/A,Kentucky,N
1982,7,8,Ind,Brad,Leaf,N/A,Evansville,N
1982,7,9,Det,Dean,Marquardt,N/A,Marquette,N
1982,7,10,Atl,Horace,Wyatt,N/A,Clemson,N
1982,7,11,POR,Terry,Long,N/A,Lamar,N
1982,7,12,WA1,Wendell,Gibson,N/A,South Carolina,N
1982,7,13,NJN,Tony,Anderson,N/A,UCLA,N
1982,7,14,GSW,Matt,Waldron,N/A,Pacific,N
1982,7,15,Den,Jeb,Barlow,N/A,North Carolina,N
1982,7,16,HOU,Mike,Helms,N/A,Wake Forest,N
1982,7,17,PHO,Phil,Ward,N/A,North Carolina-Charlotte,N
1982,7,18,SAS,Delonte,Taylor,N/A,North Texas State,N
1982,7,19,Sea,Allen,Rayhorn,N/A,Northern Illinois,N
1982,7,20,Mil,Bobby,Austin,N/A,Cincinnati,N
1982,7,21,LAL,Maurice,Williams,N/A,USC,N
1982,7,22,PHI,Keith,Hilliard,N/A,SW Missouri State,N
1982,7,23,Bos,Phil,Collins,N/A,West Virginia,N
1982,8,1,CLE,Monty,Knight,N/A,Virginia Commonwealth,N
1982,8,2,SDC,Jacques,Tuz,N/A,Colorado,N
1982,8,3,UTA,Rick,Campbell,N/A,Middle Tennessee,N
1982,8,4,DAL,Keith,Peterson,N/A,Arkansas,N
1982,8,5,KCK,Ed,Nealy,NealyEd01,Kansas State,N
1982,8,6,NYK,Dan,Terwilliger,N/A,Siena,N
1982,8,7,Chi,Mike,Burns,BurnsMi01,Nevada-Las Vegas,N
1982,8,8,Ind,Donald,Reese,N/A,Bradley,N
1982,8,9,Det,Brian,Nyenhuis,N/A,Marquette,N
1982,8,10,POR,Dave,Porter,N/A,Western Oregon,N
1982,8,11,Atl,James,Ratiff,N/A,Howard,N
1982,8,12,WA1,Ken,Luck,N/A,Delaware,N
1982,8,13,NJN,Otis,Jackson,N/A,Memphis State,N
1982,8,14,GSW,Mark,King,N/A,Florida Southern,N
1982,8,15,HOU,Dan,Callandrillo,N/A,Seton Hall,N
1982,8,16,PHO,Rick,Elrod,N/A,Georgetown (KY),N
1982,8,17,Den,Donny,Speer,N/A,Alabama-Birmingham,N
1982,8,18,SAS,Chris,Faggi,N/A,Memphis State,N
1982,8,19,Sea,Steve,Burks,N/A,Washington,N
1982,8,20,Mil,Bryan,Leonard,N/A,Illinois,N
1982,8,21,LAL,Micah,Blunt,N/A,Tulane,N
1982,8,22,PHI,Donald,Seals,N/A,Jackson State,N
1982,8,23,Bos,Ed,Spriggs,N/A,Georgetown,N
1982,9,1,CLE,Tony,Hafley,N/A,South Alabama,N
1982,9,2,SDC,John,Hegwood,N/A,San Francisco,N
1982,9,3,UTA,Riley,Clarida,N/A,Long Island,N
1982,9,4,DAL,Ralph,McPherson,N/A,Texas-Arlington,N
1982,9,5,KCK,Jack,Moore,N/A,Nebraska,N
1982,9,6,NYK,Merle,Scott,N/A,South Carolina State,N
1982,9,7,Chi,Skip,Dillard,N/A,DePaul,N
1982,9,8,Ind,Mike,Scearce,N/A,Purdue,N
1982,9,9,Det,Kevin,Smith,N/A,Michigan State,N
1982,9,10,Atl,Pierre,Bland,N/A,Elizabeth City,N
1982,9,11,POR,Mark,Dearborn,N/A,St. Joseph's,N
1982,9,12,WA1,James,Terry,N/A,Howard,N
1982,9,13,NJN,Gary,Johnson,N/A,Oral Roberts,N
1982,9,14,GSW,Nick,Morken,N/A,Tennessee,N
1982,9,15,PHO,Ken,Lyles,N/A,Washington,N
1982,9,16,Den,Dean,Sears,N/A,UCLA,N
1982,9,17,SAS,Harry,OBrien,N/A,St. Mary's (TX),N
1982,9,18,Mil,Robert,Tate,N/A,Idaho State,N
1982,9,19,LAL,Tim,Byrne,N/A,Rutgers,N
1982,9,20,PHI,George,Melton,N/A,Cheyney State,N
1982,9,21,Bos,Panayoti,Giannakis,N/A,Hellenic,N
1982,10,1,CLE,Durand,Walker,N/A,Marion,N
1982,10,2,SDC,Daryl,Stovall,N/A,Creighton,N
1982,10,3,UTA,Michael,Edwards,N/A,New Orleans,N
1982,10,4,DAL,Albert,Culton,N/A,Texas-Arlington,N
1982,10,5,KCK,Robert,Estes,N/A,Iowa State,N
1982,10,6,NYK,John,Leonard,N/A,Manhattan,N
1982,10,7,Chi,Tony,Britto,N/A,Campbell,N
1982,10,8,Ind,Craig,Summers,N/A,Wisconsin-Stout,N
1982,10,9,Det,David,Coulthard,N/A,York (Canada),N
1982,10,10,POR,Grant,Taylor,N/A,California-Irvine,N
1982,10,11,Atl,Ronnie,McAdoo,N/A,Old Dominion,N
1982,10,12,WA1,Donald,Sinclair,N/A,North Carolina Central,N
1982,10,13,NJN,Sean,Tuohy,N/A,Mississippi,N
1982,10,14,GSW,Randy,Whieldon,N/A,California-Irvine,N
1982,10,15,Den,Mike,Phillips,N/A,Niagara,N
1982,10,16,PHO,Dale,Wilkinson,WilkiDa01,Idaho State,N
1982,10,17,SAS,Keith,White,N/A,McMurray,N
1982,10,18,Mil,Bob,Coenen,N/A,Wisconsin-Eau Claire,N
1982,10,20,PHI,Randy,Burkert,N/A,Drexel,N
1982,10,21,Bos,Landon,Turner,N/A,Indiana,N
1983,1,1,HOU,Ralph,Sampson,SampsRa01,Virginia,N
1983,1,2,Ind,Steve,Stipanovich,StipaSt01,Missouri,N
1983,1,3,HOU,Rodney,McCray,McCraRo01,Louisville,N
1983,1,4,SDC,Byron,Scott,ScottBy01,Arizona State,N
1983,1,5,Chi,Sidney,Green,GreenSi02,Nevada-Las Vegas,N
1983,1,6,GSW,Russell,Cross,CrossRu01,Purdue,N
1983,1,7,UTA,Thurl,Bailey,BaileTh01,North Carolina State,N
1983,1,8,Det,Antoine,Carr,CarrAn01 ,Wichita State,N
1983,1,9,DAL,Dale,Ellis,EllisDa01,Tennessee,N
1983,1,10,WA1,Jeff,Malone,MalonJe01,Mississippi State,N
1983,1,11,DAL,Derek,Harper,HarpeDe01,Illinois,N
1983,1,12,NYK,Darrell,Walker,WalkeDa01,Arkansas,N
1983,1,13,KCK,Ennis,Whatley,WhatlEn01,Alabama,N
1983,1,14,POR,Clyde,Drexler,DrexlCl01,Houston,N
1983,1,15,Den,Howard,Carter,CarteHo01,Louisiana State,N
1983,1,16,Sea,Jon,Sundvold,SundvJo01,Missouri,N
1983,1,17,PHI,Leo,Rautins,RautiLe01,Syracuse,N
1983,1,18,Mil,Randy,Breuer,BreueRa01,Minnesota,N
1983,1,19,SAS,John,Paxson,PaxsoJo01,Notre Dame,N
1983,1,20,CLE,Roy,Hinson,HinsoRo01,Rutgers,N
1983,1,21,Bos,Greg,Kite,KiteGr01 ,Brigham Young,N
1983,1,22,WA1,Randy,Wittman,WittmRa01,Indiana,N
1983,1,23,Ind,Mitchell,Wiggins,WiggiMi01,Florida State,N
1983,1,24,CLE,Stewart,Granger,N/A,Villanova,N
1983,2,1,Chi,Sidney,Lowe,LoweSi01 ,North Carolina State,N
1983,2,2,Ind,Leroy,Combs,CombsLe01,Oklahoma State,N
1983,2,3,CLE,John,Garris,GarriJo01,Boston College,N
1983,2,4,PHO,Rod,Foster,FosteRo01,UCLA,N
1983,2,5,Chi,Larry,Micheaux,MicheLa01,Houston,N
1983,2,6,DAL,Mark,West,WestMa01 ,Old Dominion,N
1983,2,7,Atl,Glenn,Rivers,RiverDO01,Marquette,N
1983,2,8,WA1,Michael,Britt,BrittMi01,District of Columbia,N
1983,2,9,DAL,Dirk,Minniefield,MinniDi01,Kentucky,N
1983,2,10,WA1,Guy,Williams,WilliGu02,Washington State,N
1983,2,11,SAS,Darrell,Lockhart,LockhDa01,Auburn,N
1983,2,12,Sea,Scooter,McCray,McCraSc01,Louisville,N
1983,2,13,Den,David,Russell,N/A,St. John's,N
1983,2,14,KCK,Chris,McNealy,McNeaCh01,San Jose State,N
1983,2,15,POR,Granville,Waiters,WaiteGr01,Ohio State,N
1983,2,16,Ind,James,Thomas,ThomaJi01,Indiana,N
1983,2,17,Mil,Ted,Kitchel,N/A,Indiana,N
1983,2,18,Mil,Mike,Davis,N/A,Alabama,N
1983,2,19,GSW,Pace,Mannion,ManniPa01,Utah,N
1983,2,20,NJN,Horace,Owens,N/A,Rhode Island,N
1983,2,21,PHO,Paul,Williams,N/A,Arizona State,N
1983,2,22,SAS,Kevin,Williams,WilliKe02,St. John's,N
1983,2,23,PHI,Ken,Lyons,N/A,North Texas State,N
1983,3,1,HOU,Craig,Ehlo,EhloCr01 ,Washington State,N
1983,3,2,Ind,Greg,Jones,N/A,West Virginia,N
1983,3,3,CLE,Paul,Thompson,ThompPa01,Tulane,N
1983,3,4,PHO,Derek,Whittenburg,N/A,North Carolina State,N
1983,3,5,Bos,Winfred,King,N/A,East Tennessee,N
1983,3,6,GSW,Michael,Holton,HoltoMi01,UCLA,N
1983,3,7,UTA,Robert,Hansen,HanseBo01,Iowa,N
1983,3,8,Det,Erich,Santifer,N/A,Syracuse,N
1983,3,9,CLE,Larry,Anderson,N/A,Nevada-Las Vegas,N
1983,3,10,WA1,Darren,Daye,DayeDa01 ,UCLA,N
1983,3,11,Atl,John,Pinone,PinonJo01,Villanova,N
1983,3,12,NJN,Bruce,Kuczenski,KuczeBr01,Connecticut,N
1983,3,13,KCK,Steve,Harriel,N/A,Washington State,N
1983,3,14,Den,David,Little,N/A,Oklahoma,N
1983,3,15,POR,Tom,Piotrowski,PiotrTo01,La Salle,N
1983,3,16,Sea,Frank,Burnell,N/A,Stetson,N
1983,3,17,PHI,Claude,Riley,N/A,Texas A&M,N
1983,3,18,Mil,Billy,Goodwin,N/A,St. John's,N
1983,3,19,CLE,Les,Craft,N/A,Kansas State,N
1983,3,20,CLE,Derrick,Hord,N/A,Kentucky,N
1983,3,21,Bos,Craig,Robinson,RobinCr01,Virginia,N
1983,3,22,LAL,Orlando,Phillips,N/A,Pepperdine,N
1983,3,23,PHI,Dan,Ruland,N/A,James Madison,N
1983,4,1,HOU,Darrell,Browder,N/A,Texas Christian,N
1983,4,2,Ind,Terry,Fair,N/A,Georgia,N
1983,4,3,CLE,Dwight,Jones,N/A,Cincinnati,N
1983,4,4,PHI,Kalpatrick,Wells,N/A,Mississippi State,N
1983,4,5,Chi,Ron,Crevier,CreviRo01,Boston College,N
1983,4,6,UTA,Doug,Arnold,N/A,Texas Christian,N
1983,4,7,GSW,Pete,Thibeaux,ThibePe01,St. Mary's (CA),N
1983,4,8,Det,Steve,Bouchie,N/A,Indiana,N
1983,4,9,DAL,Johnny,Martin,N/A,NW Louisiana,N
1983,4,10,WA1,Dan,Gay,N/A,SW Louisiana,N
1983,4,11,Atl,Harry,Kelley,N/A,Texas Southern,N
1983,4,12,NYK,Mark,Jones,JonesMa02,St. Bonaventure,N
1983,4,13,Den,York,Gross,N/A,UC Santa Barbara,N
1983,4,14,KCK,Mike,Jackson,N/A,Wyoming,N
1983,4,15,POR,Tim,Dunham,N/A,Chaminade,N
1983,4,16,Sea,Pete,DeBisschop,N/A,Fairfield,N
1983,4,17,NJN,Barney,Mines,N/A,Bradley,N
1983,4,18,Mil,Mark,Nickens,N/A,American,N
1983,4,19,PHO,Sam,Mosley,N/A,Nevada-Reno,N
1983,4,20,SAS,Brant,Weidner,WeidnBr01,William & Mary,N
1983,4,21,Bos,Carlos,Clark,ClarkCa01,Mississippi,N
1983,4,22,LAL,Terry,Lewis,N/A,Mississippi State,N
1983,4,23,PHI,Craig,Robinson,N/A,Princeton,N
1983,5,1,HOU,Chuck,Barnett,N/A,Oklahoma,N
1983,5,2,Ind,Roger,Stieg,N/A,Mississippi,N
1983,5,3,CLE,Chris,Logan,N/A,Holy Cross,N
1983,5,4,SDC,Manute,Bol,BolMa01  ,None (Sudan),N
1983,5,5,Chi,Tim,Andree,N/A,Notre Dame,N
1983,5,6,GSW,Greg,Hines,N/A,Hampton Institute,N
1983,5,7,UTA,Mark,Clark,N/A,Oklahoma,N
1983,5,8,Det,Ken,Austin,AustiKe01,Rice,N
1983,5,9,DAL,Jim,Lampley,LamplJi01,Arkansas-Little Rock,N
1983,5,10,WA1,Robin,Dixon,N/A,New Hampshire,N
1983,5,11,Atl,Charles,Jones,N/A,Oklahoma,N
1983,5,12,NYK,Troy,Mikell,N/A,East Tennessee,N
1983,5,13,KCK,Lorenza,Andrews,N/A,Oklahoma State,N
1983,5,14,Den,James,Braddock,N/A,North Carolina,N
1983,5,15,POR,Gary,Monroe,N/A,Wright State,N
1983,5,16,Sea,Brad,Watson,N/A,Washington,N
1983,5,17,NJN,Tyren,Naulls,N/A,Texas A&M,N
1983,5,18,Mil,Mark,Petteway,N/A,New Orleans,N
1983,5,19,SAS,Jeff,Pehl,N/A,Richmond,N
1983,5,20,PHO,Rick,Lamb,N/A,Illinois State,N
1983,5,21,Bos,Bob,Reitz,N/A,Stonehill,N
1983,5,22,LAL,Danny,Dixon,N/A,Alabama A&M,N
1983,5,23,PHI,Mike,Milligan,N/A,Tennessee State,N
1983,6,1,HOU,Jim,Stack,N/A,Northwestern,N
1983,6,2,Ind,Cliff,Pruitt,N/A,Alabama-Birmingham,N
1983,6,3,CLE,Mel,McLaughlin,N/A,Central Michigan,N
1983,6,4,Mil,Russell,Todd,N/A,West Virginia,N
1983,6,5,Chi,Ernest,Patterson,N/A,New Mexico State,N
1983,6,6,UTA,Fred,Gilliam,N/A,Clemson,N
1983,6,7,GSW,Tom,Heywood,N/A,Weber State,N
1983,6,8,Det,Derek,Perry,N/A,Michigan State,N
1983,6,9,DAL,Billy,Allen,N/A,Nevada-Reno,N
1983,6,10,WA1,Donald,Carroll,N/A,St. Augustine's,N
1983,6,11,Atl,Tom,Bethea,N/A,Richmond,N
1983,6,12,NYK,Tony,Simms,N/A,Boston U,N
1983,6,13,Den,Glenn,Green,N/A,Murray State,N
1983,6,14,KCK,Alvis,Rogers,N/A,Wake Forest,N
1983,6,15,POR,Derrick,Pope,N/A,Montana,N
1983,6,16,Sea,Tony,Wilson,N/A,Western Kentucky,N
1983,6,17,NJN,Oscar,Taylor,N/A,New Orleans,N
1983,6,18,Mil,Charles,Hurt,N/A,Kentucky,N
1983,6,19,PHO,Edward,Bona,N/A,Fordham,N
1983,6,20,SAS,Ricky,Hooker,N/A,St. Mary's (TX),N
1983,6,21,Bos,Paul,Atkins,N/A,Houston Baptist,N
1983,6,22,LAL,Mark,Steele,N/A,Colorado State,N
1983,6,23,PHI,Sedale,Threatt,ThreaSe01,West Virginia Tech,N
1983,7,1,HOU,Brian,Kellerman,N/A,Idaho,N
1983,7,2,Ind,Tony,Brown,N/A,Indiana,N
1983,7,3,CLE,John,Columbo,N/A,John Carroll,N
1983,7,4,SDC,Dan,Evans,N/A,Oregon State,N
1983,7,5,Chi,Jacque,Hill,N/A,USC,N
1983,7,6,GSW,Peter,Williams,N/A,Utah,N
1983,7,7,UTA,Joe,Kazanowski,N/A,Victoria (Canada),N
1983,7,8,Det,Rob,Gonzalez,N/A,Colorado,N
1983,7,9,DAL,Terrell,Schlundt,N/A,Marquette,N
1983,7,10,WA1,Danny,Womack,N/A,Winston-Salem,N
1983,7,11,Atl,Lex,Drum,N/A,Alabama-Birmingham,N
1983,7,12,NYK,Desi,Barimore,N/A,Fresno State,N
1983,7,13,KCK,Dane,Suttle,suttlda01,Pepperdine,N
1983,7,14,Den,Maurice,McDaniel,N/A,Catawba,N
1983,7,15,POR,Paul,Little,N/A,Penn,N
1983,7,16,Sea,Tony,Gattis,N/A,Mercer,N
1983,7,17,NJN,Keith,Bennett,N/A,Sacred Heart,N
1983,7,18,Mil,Anthony,Hicks,N/A,Xavier (OH),N
1983,7,19,SAS,Keith,Williams,N/A,Panhandle State,N
1983,7,20,PHO,Fred,Brown,N/A,Virginia Commonwealth,N
1983,7,21,Bos,Roy,Jackson,N/A,Providence,N
1983,7,22,LAL,Ricky,Mixon,N/A,Cal State-Fullerton,N
1983,7,23,PHI,Tony,Bruin,N/A,Syracuse,N
1983,8,1,HOU,Jeff,Bolding,N/A,Arkansas State,N
1983,8,2,Ind,Ray,McCallum,N/A,Ball State,N
1983,8,3,CLE,Larry,Tucker,N/A,Lewis (IL),N
1983,8,4,SDC,Mark,Gannon,N/A,Iowa,N
1983,8,5,Chi,Terry,Bradley,N/A,Chicago State,N
1983,8,6,UTA,Michael,McCombs,N/A,Santa Fe,N
1983,8,7,GSW,Doug,Harris,N/A,Central Washington,N
1983,8,8,Det,George,Wenzel,N/A,Augustana,N
1983,8,9,DAL,Bill,Sadler,N/A,Pepperdine,N
1983,8,10,WA1,Bernard,Perry,N/A,Howard,N
1983,8,11,Atl,George,Thomas,N/A,Georgia Tech,N
1983,8,12,NYK,Mike,Lang,N/A,Penn State,N
1983,8,13,Den,Cliff,Tribus,N/A,Davidson,N
1983,8,14,KCK,Preston,Neumayr,N/A,Cal State-Davis,N
1983,8,15,POR,Frank,Smith,N/A,Arizona,N
1983,8,16,Sea,Ray,Smith,N/A,Armstrong State,N
1983,8,17,NJN,Joe,Myers,N/A,Duquesne,N
1983,8,18,Mil,Brett,Burkholder,N/A,DePaul,N
1983,8,19,PHO,Mike,Mulquin,N/A,Villanova,N
1983,8,20,SAS,Norville,Brown,N/A,Oklahoma Christian,N
1983,8,21,Bos,Trent,Johnson,N/A,Pittsburgh,N
1983,8,22,PHI,Gordon,Austin,N/A,American,N
1983,9,1,HOU,James,Campbell,N/A,Oklahoma City,N
1983,9,2,Ind,Lynn,Mitchem,N/A,Butler,N
1983,9,3,CLE,Joe,Brown,N/A,Georgia State,N
1983,9,4,SDC,David,Maxwell,N/A,Fordham,N
1983,9,5,Chi,Ray,Orange,N/A,Oklahoma Christian,N
1983,9,6,GSW,Greg,Goorjiam,N/A,Loyola Marymount,N
1983,9,7,UTA,Ron,Webb,N/A,Oklahoma Christian,N
1983,9,8,Det,Marlow,McLain,N/A,Eastern Michigan,N
1983,9,9,DAL,Sherrod,Arnold,N/A,Chicago State,N
1983,9,10,WA1,Ricky,Moreland,N/A,Maryland-Baltimore,N
1983,9,11,Atl,Wil,Kotchery,N/A,Livingston State,N
1983,9,12,NYK,Charles,Jones,N/A,Marshall,N
1983,9,13,KCK,Bernard,Hill,N/A,Panhandle State,N
1983,9,14,Den,Bobby,Van Noy,N/A,Catawba,N
1983,9,15,POR,Phil,Hopson,N/A,Idaho,N
1983,9,16,Sea,Tony,Washington,N/A,Hampton Institute,N
1983,9,17,NJN,Kevin,Black,N/A,Rutgers,N
1983,9,18,Mil,Bill,Varner,N/A,Notre Dame,N
1983,9,19,SAS,Gary,Gaspard,N/A,St. Mary's (TX),N
1983,9,20,PHO,Joe,Dykstra,N/A,Western Illinois,N
1983,9,21,Bos,John,Rice,N/A,Massachusetts-Boston,N
1983,9,22,PHI,Charles,Fisher,N/A,James Madison,N
1983,10,2,Ind,Mark,Smed,N/A,Augustana (SD),N
1983,10,3,CLE,Jon,Hanley,N/A,Xavier (OH),N
1983,10,4,SDC,Keith,Smith,N/A,San Diego State,N
1983,10,5,Chi,Tom,Emma,N/A,Duke,N
1983,10,6,UTA,Odell,Mosteller,N/A,Auburn,N
1983,10,7,GSW,Michael,Zeno,N/A,Long Beach State,N
1983,10,8,Det,Ike,Person,N/A,Michigan,N
1983,10,9,DAL,Clyde,Corley,N/A,Florida International,N
1983,10,10,WA1,Isiah,Singletary,N/A,St. Louis,N
1983,10,11,Atl,Ronnie,Carr,N/A,Western Carolina,N
1983,10,12,NYK,Bernard,Randolph,N/A,DePaul,N
1983,10,13,Den,Cleveland,McCrae,N/A,Catawba,N
1983,10,14,KCK,Aaron,Haskins,N/A,Washington State,N
1983,10,15,POR,Russ,Christianson,N/A,East Oregon State,N
1983,10,16,Sea,David,Binion,N/A,North Carolina Central,N
1983,10,17,NJN,Rich,Simkus,N/A,Princeton,N
1983,10,18,Mil,Bob,Kelly,N/A,St. John's,N
1983,10,19,PHO,Bo,Overton,N/A,Oklahoma,N
1983,10,20,SAS,Lamar,Heard,N/A,Georgia,N
1983,10,21,Bos,Andy,Kupec,N/A,Bentley,N
1984,1,1,HOU,Akeem,Olajuwon,OlajuHA01,Houston,N
1984,1,2,POR,Sam,Bowie,BowieSa01,Kentucky,N
1984,1,3,Chi,Michael,Jordan,JordaMi01,North Carolina,N
1984,1,4,DAL,Sam,Perkins,PerkiSa01,North Carolina,N
1984,1,5,PHI,Charles,Barkley,BarklCh01,Auburn,N
1984,1,6,WA1,Mel,Turpin,TurpiMe01,Kentucky,N
1984,1,7,SAS,Alvin,Robertson,RoberAl01,Arkansas,N
1984,1,8,LAC,Lancaster,Gordon,GordoLa01,Louisville,N
1984,1,9,KCK,Otis,Thorpe,ThorpOt01,Providence,N
1984,1,10,PHI,Leon,Wood,WoodLe01 ,Cal State-Fullerton,N
1984,1,11,Atl,Kevin,Willis,WilliKe01,Michigan State,N
1984,1,12,CLE,Tim,McCormick,McCorTi01,Michigan,N
1984,1,13,PHO,Jay,Humphries,HumphJa01,Colorado,N
1984,1,14,LAC,Michael,Cage,CageMi01 ,San Diego State,N
1984,1,15,DAL,Terence,Stansbury,StansTe01,Temple,N
1984,1,16,UTA,John,Stockton,StockJo01,Gonzaga,N
1984,1,17,NJN,Jeff,Turner,TurneJe01,Vanderbilt,N
1984,1,18,Ind,Vern,Fleming,FlemiVe01,Georgia,N
1984,1,19,POR,Bernard,Thompson,ThompBe01,Fresno State,N
1984,1,20,Det,Tony,Campbell,CampbTo01,Ohio State,N
1984,1,21,Mil,Kenny,Fields,FieldKe01,UCLA,N
1984,1,22,PHI,Tom,Sewell,SewelTo01,Lamar,N
1984,1,23,LAL,Earl,Jones,JonesEa01,District of Columbia,N
1984,1,24,Bos,Michael,Young,YoungMi01,Houston,N
1984,2,1,Ind,Devin,Durrant,DURREDE01,Brigham Young,N
1984,2,2,POR,Victor,Fleming,N/A,Xavier (OH),N
1984,2,3,CLE,Ron,Anderson,AnderRo01,Fresno State,N
1984,2,4,Sea,Cory,Blackwell,BlackCo01,Wisconsin,N
1984,2,5,Ind,Stuart,Gray,GraySt01 ,UCLA,N
1984,2,6,GSW,Steve,Burtt,BurttSt01,Iona,N
1984,2,7,GSW,Jay,Murphy,MurphJa01,Boston College,N
1984,2,8,Det,Eric,Turner,N/A,Michigan,N
1984,2,9,POR,Steve,Colter,ColteSt01,New Mexico State,N
1984,2,10,WA1,Tony,Costner,N/A,St. Joseph's,N
1984,2,11,GSW,Othell,Wilson,WilsoOt01,Virginia,N
1984,2,12,PHO,Charles,Jones,JonesCh03,Louisville,N
1984,2,13,Chi,Ben,Coleman,ColemBe01,Maryland,N
1984,2,14,DAL,Charles,Sitton,SittoCh01,Oregon State,N
1984,2,15,Sea,Danny,Young,YoungDa01,Wake Forest,N
1984,2,16,DAL,Anthony,Teachey,N/A,Wake Forest,N
1984,2,17,DAL,Tom,Sluby,SlubyTo01,Notre Dame,N
1984,2,18,Den,Willie,White,WhiteWi01,Tennessee-Chattanooga,N
1984,2,19,Chi,Greg,Wiltjer,N/A,Victoria (Canada),N
1984,2,20,WA1,Fred,Raynolds,N/A,Texas-El Paso,N
1984,2,21,GSW,Gary,Plummer,PlummGa01,Boston U,N
1984,2,22,POR,Jerome,Kersey,KerseJe01,Longwood (VA),N
1984,2,23,Bos,Ronnie,Williams,N/A,Florida,N
1984,3,1,PHI,James,Banks,N/A,Georgia,N
1984,3,2,Chi,Tim,Dillon,N/A,Northern Illinois,N
1984,3,3,CLE,Ben,McDonald,McDonBe01,California-Irvine,N
1984,3,4,HOU,Jim,Petersen,PeterJi01,Minnesota,N
1984,3,5,Sea,Terry,Williams,N/A,Alabama,N
1984,3,6,WA1,Ricky,Ross,N/A,Tulsa,N
1984,3,7,KCK,Roosevelt,Chapman,N/A,Dayton,N
1984,3,8,GSW,Lewis,Jackson,N/A,Alabama State,N
1984,3,9,KCK,Jeff,Allen,N/A,St. John's,N
1984,3,10,SAS,Jeff,Binion,N/A,North Carolina A&T,N
1984,3,11,Atl,Bobby,Parks,N/A,Memphis State,N
1984,3,12,PHO,Murray,Jarman,N/A,Clemson,N
1984,3,13,CLE,Leonard,Mitchell,N/A,Louisiana State,N
1984,3,14,DAL,Jeff,Cross,CrossJe01,Maine,N
1984,3,15,UTA,David,Pope,PopeDa01 ,Norfolk State,N
1984,3,16,NJN,Yommy,Sangodeyi,N/A,Sam Houston State,N
1984,3,17,NYK,Curtis,Green,N/A,Southern Mississippi,N
